ID_Venda;Data_Venda;ID_Cliente;ID_Produto;ID_Cidade;Quantidade;Preco_Unitario;Custo_Unitario;Receita;Desconto;Canal_Venda;Forma_Pagamento
19608;2025-12-30;18359;39;7;3;46.69;29.23;140.07;21.56;Marketplace;Crédito
19609;2026-03-09;18246;6;7;1;2027.95;734.29;2027.95;365.03;Site;Crédito
19610;2025-08-04;17302;50;4;2;4249.92;3286.5;8499.84;398.71;Site;Crédito
19611;2025-12-08;12467;13;9;2;377.81;254.29;755.62;6.01;Marketplace;PIX
19612;2026-05-03;13197;18;2;4;1757.86;563.39;7031.44;352.22;Marketplace;PIX
19613;2025-07-18;3465;9;1;3;48.41;24.99;145.23;0.25;Marketplace;Crédito
19614;2025-11-16;12063;12;3;3;326.35;284.17;979.05;172.84;Marketplace;Crédito
19615;2025-01-30;13921;2;7;5;334.11;316.45;1670.55;249.39;Site;Boleto
19616;2024-10-26;10002;39;9;2;43.55;29.55;87.1;7.89;Marketplace;Crédito
19617;2024-08-30;18971;9;2;4;45.08;22.94;180.32;32.46;Site;Débito
19618;2025-04-25;1820;18;6;4;1806.3;638.11;7225.2;147.02;Marketplace;Crédito
19619;2025-01-29;10176;47;3;4;265.06;254.44;1060.24;15.84;App;PIX
19620;2025-11-08;10653;24;5;1;48.25;28.97;48.25;3.39;App;PIX
19621;2025-02-12;17772;11;9;4;4151.21;3500.19;16604.84;2988.87;App;Crédito
19622;2026-03-04;15122;15;3;2;1987.43;671.01;3974.86;715.47;Site;Crédito
19623;2025-05-03;2473;24;1;1;49.51;30.93;49.51;3.54;Marketplace;Crédito
19624;2026-06-10;5625;38;5;1;50.98;27.93;50.98;9.18;App;PIX
19625;2026-01-11;11456;53;1;3;6205.45;4145.46;18616.35;1339.14;Marketplace;PIX
19626;2025-11-26;11140;38;8;1;46.19;31.44;46.19;8.31;Marketplace;PIX
19627;2024-07-19;5771;9;7;1;47.48;25.91;47.48;8.55;Marketplace;PIX
19628;2025-12-05;2925;25;2;2;49.46;34.93;98.92;17.17;Site;PIX
19629;2025-10-12;5732;32;9;1;1697.32;652.5;1697.32;227.11;Site;Boleto
19630;2024-08-14;13684;35;5;1;40.32;23.78;40.32;7.26;Site;Boleto
19631;2024-11-19;17239;33;7;3;49.1;29.15;147.3;26.51;Marketplace;Boleto
19632;2024-06-24;6839;54;4;3;1378.6;705.01;4135.8;33.58;Marketplace;Crédito
19633;2025-04-27;16384;12;1;5;304.48;284.4;1522.4;147.78;App;Crédito
19634;2024-12-11;7383;20;8;3;46.78;34.17;140.34;25.26;Site;Boleto
19635;2024-06-03;19150;12;1;1;335.94;265.53;335.94;60.47;Marketplace;PIX
19636;2026-04-15;16820;60;3;2;251.38;114.37;502.76;90.5;Site;PIX
19637;2024-11-30;6340;35;6;2;36.23;28.21;72.46;13.04;Marketplace;Crédito
19638;2025-06-26;9309;51;8;2;307.71;235.94;615.42;110.78;Marketplace;Crédito
19639;2025-10-06;2695;57;8;7;40.54;28.82;283.78;10.96;Marketplace;Crédito
19640;2025-06-06;15189;52;2;1;1660.46;673.45;1660.46;298.88;Marketplace;PIX
19641;2025-06-15;6760;45;9;2;163.71;81.34;327.42;21.89;Marketplace;Crédito
19642;2024-08-26;6103;43;4;2;339.34;289.69;678.68;80.09;App;Crédito
19643;2024-06-20;16839;24;4;5;49.16;31.04;245.8;24.45;Site;PIX
19644;2026-05-16;11131;6;2;5;1851.88;768.86;9259.4;437.18;Site;Crédito
19645;2026-04-09;5990;1;1;5;48.32;27.47;241.6;22.09;Site;Crédito
19646;2026-05-31;19697;27;10;7;1643.99;799.88;11507.93;364.21;Loja Física;Débito
19647;2025-05-23;17032;39;7;1;47.77;30.29;47.77;8.6;Marketplace;PIX
19648;2025-06-26;9599;38;10;2;47.8;32.21;95.6;17.21;App;PIX
19649;2025-02-07;17494;49;3;1;222.2;130.12;222.2;40.0;Site;Boleto
19650;2025-01-02;8751;9;4;4;51.75;22.93;207.0;30.96;Marketplace;Crédito
19651;2024-09-22;1344;38;9;2;48.1;28.6;96.2;17.32;Marketplace;PIX
19652;2025-04-15;17151;25;6;3;50.75;33.48;152.25;6.8;Site;Crédito
19653;2026-02-11;1998;26;1;1;1572.18;626.32;1572.18;179.58;Site;PIX
19654;2026-02-14;18008;1;9;1;55.31;27.4;55.31;9.96;Marketplace;PIX
19655;2025-01-04;1661;24;9;1;54.18;27.34;54.18;9.75;Site;Crédito
19656;2026-03-06;7340;58;5;3;149.2;75.72;447.6;63.7;Site;Crédito
19657;2026-04-05;10821;57;8;1;38.61;28.08;38.61;6.85;Site;PIX
19658;2025-05-01;9522;33;7;3;50.57;26.27;151.71;17.23;App;PIX
19659;2024-10-08;11657;5;8;2;161.06;83.44;322.12;30.17;App;PIX
19660;2025-05-29;4132;57;9;1;39.08;30.46;39.08;7.03;Site;Boleto
19661;2026-05-02;435;35;2;1;37.96;27.82;37.96;4.84;Loja Física;Débito
19662;2026-01-07;13320;57;10;5;40.47;29.55;202.35;0.46;Marketplace;PIX
19663;2025-11-25;2279;24;5;3;51.15;31.74;153.45;27.62;Marketplace;Débito
19664;2026-03-15;7979;20;8;2;48.74;31.14;97.48;17.55;Marketplace;PIX
19665;2026-02-09;574;1;3;2;54.85;24.54;109.7;4.36;Site;PIX
19666;2026-04-07;6052;38;6;1;50.0;28.81;50.0;8.07;Site;Crédito
19667;2025-09-08;14769;13;6;1;339.66;273.56;339.66;13.8;Site;PIX
19668;2026-05-25;18365;31;7;4;188.44;109.14;753.76;135.68;Marketplace;Crédito
19669;2024-11-01;19423;46;3;5;324.67;306.96;1623.35;67.49;Marketplace;PIX
19670;2024-12-13;17665;26;8;2;1687.16;649.84;3374.32;607.38;App;PIX
19671;2025-07-16;3960;27;8;2;1774.83;719.18;3549.66;638.94;App;Débito
19672;2025-08-08;8738;24;9;1;50.56;32.18;50.56;9.1;Site;PIX
19673;2025-01-01;17077;57;8;1;40.4;31.97;40.4;7.27;Site;Crédito
19674;2024-07-09;6861;38;3;3;46.46;27.49;139.38;24.33;Site;Boleto
19675;2025-07-21;1877;31;6;2;201.21;105.02;402.42;46.35;Marketplace;Boleto
19676;2024-10-31;3363;25;9;6;45.94;32.21;275.64;16.8;Site;Crédito
19677;2026-03-27;14845;33;1;1;47.53;28.82;47.53;8.56;Site;Débito
19678;2025-04-25;1598;57;3;1;35.59;28.07;35.59;3.2;Site;Crédito
19679;2024-10-22;154;58;2;7;157.91;88.06;1105.37;72.8;Marketplace;Crédito
19680;2025-07-20;8171;39;8;2;48.88;30.41;97.76;17.6;Loja Física;Crédito
19681;2025-11-13;1450;58;6;1;159.38;84.99;159.38;28.69;App;PIX
19682;2025-06-08;999999;25;10;1;50.77;30.91;50.77;9.14;Marketplace;Crédito
19683;2025-11-01;4014;39;8;1;45.0;33.14;45.0;8.1;Site;Crédito
19684;2024-08-15;10176;38;2;5;50.84;29.72;254.2;9.32;Loja Física;Débito
19685;2026-03-14;11376;39;6;2;45.1;33.41;90.2;0.35;Marketplace;Crédito
19686;2025-11-30;395;57;7;6;42.08;28.44;252.48;37.48;Site;PIX
19687;2026-04-20;4304;23;8;1;280.27;250.18;280.27;50.45;Site;Crédito
19688;2026-05-17;8555;38;9;6;49.09;28.25;294.54;20.59;Marketplace;PIX
19689;2026-04-11;14713;3;5;4;389.61;239.62;1558.44;56.28;App;PIX
19690;2025-03-31;6412;50;3;1;3818.9;2880.52;3818.9;687.4;Marketplace;Crédito
19691;2025-07-17;15415;34;2;2;474.5;362.96;949.0;101.4;Marketplace;PIX
19692;2025-03-08;999999;33;8;6;56.9;27.82;341.4;12.8;Marketplace;Crédito
19693;2024-09-16;9108;20;1;3;48.2;28.29;144.6;4.51;Marketplace;Crédito
19694;2024-07-07;17813;1;10;4;48.14;26.91;192.56;20.67;Marketplace;PIX
19695;2025-10-24;1963;40;6;2;119.67;88.77;239.34;43.08;Site;PIX
19696;2025-12-25;5993;33;2;1;49.84;24.22;49.84;8.97;Marketplace;PIX
19697;2025-04-29;10393;17;3;4;3961.07;3556.61;15844.28;2714.78;Site;Crédito
19698;2024-07-10;3319;21;8;3;5681.69;3612.02;17045.07;3068.11;Site;Boleto
19699;2024-11-05;544;39;1;2;46.97;30.74;93.94;11.53;Marketplace;PIX
19700;2025-11-01;15224;46;6;3;341.99;277.62;1025.97;85.64;Site;PIX
19701;2026-06-15;13482;8;3;1;1553.33;760.39;1553.33;279.6;Site;PIX
19702;2025-03-25;683;1;6;5;55.82;26.48;279.1;6.83;Site;PIX
19703;2025-02-27;14429;1;3;1;55.27;25.02;55.27;9.95;Marketplace;Débito
19704;2025-07-18;13948;43;8;3;306.32;284.8;918.96;48.82;Site;PIX
19705;2025-12-13;7268;35;5;2;40.97;26.76;81.94;14.75;Loja Física;Débito
19706;2025-12-24;15388;57;4;2;36.5;26.68;73.0;13.14;Site;Crédito
19707;2026-06-08;10939;45;9;1;176.17;75.49;176.17;29.65;Marketplace;Crédito
19708;2025-11-11;13216;49;5;1;209.2;122.76;209.2;1.25;Site;Crédito
19709;2024-10-07;4687;33;4;1;52.39;25.32;52.39;9.43;Marketplace;Crédito
19710;2026-01-13;11754;1;8;1;51.27;28.13;51.27;7.39;Site;Crédito
19711;2025-01-21;8368;39;8;1;44.63;30.18;44.63;8.03;Marketplace;Crédito
19712;2024-12-27;6466;40;8;1;138.1;87.57;138.1;7.39;Marketplace;Crédito
19713;2025-01-17;16610;42;4;2;1583.08;561.36;3166.16;569.91;Site;PIX
19714;2025-04-02;19430;9;1;1;47.54;23.78;47.54;8.56;Marketplace;Boleto
19715;2024-10-24;8380;57;2;1;39.19;28.82;39.19;7.05;Marketplace;PIX
19716;2026-04-26;585;24;4;4;53.99;31.65;215.96;38.87;Marketplace;Crédito
19717;2026-01-07;1782;33;10;1;55.8;25.53;55.8;10.04;Marketplace;Crédito
19718;2024-08-12;11221;1;2;1;50.17;28.46;50.17;0.23;App;Crédito
19719;2025-04-24;9958;57;10;1;37.4;32.21;37.4;0.03;App;Crédito
19720;2024-08-21;11247;45;3;2;176.0;79.39;352.0;40.87;Marketplace;Crédito
19721;2025-06-24;13481;51;9;5;312.65;217.73;1563.25;149.42;Site;Boleto
19722;2026-04-27;3153;39;9;1;48.48;29.74;48.48;8.73;Marketplace;PIX
19723;2025-04-05;13424;23;9;2;295.52;232.29;591.04;74.28;Site;Crédito
19724;2026-03-12;78;49;7;1;199.3;130.91;199.3;35.87;Site;Crédito
19725;2025-05-28;6652;35;4;1;39.03;27.83;39.03;7.03;Marketplace;Crédito
19726;2025-03-05;2595;58;1;2;159.2;81.4;318.4;2.53;Site;Boleto
19727;2025-10-26;15005;34;3;3;444.41;336.52;1333.23;78.77;Marketplace;Crédito
19728;2025-07-12;18512;24;8;2;54.25;32.98;108.5;8.33;Marketplace;Crédito
19729;2026-02-25;12100;9;4;1;45.06;22.76;45.06;8.11;App;Crédito
19730;2024-08-25;999999;39;10;7;47.7;29.44;333.9;19.16;Site;Crédito
19731;2025-05-13;813;54;10;1;1428.77;714.41;1428.77;13.35;Site;Crédito
19732;2025-09-14;6746;45;2;2;170.37;71.77;340.74;61.33;Site;Crédito
19733;2026-02-05;8765;1;8;3;47.07;27.63;141.21;11.57;Site;PIX
19734;2025-01-04;14320;22;7;2;325.65;299.87;651.3;117.23;Site;Crédito
19735;2024-08-30;4070;35;10;1;39.77;28.57;39.77;7.16;Marketplace;PIX
19736;2026-01-02;16860;57;9;1;38.65;27.89;38.65;6.96;Site;Boleto
19737;2025-10-17;307;1;2;6;51.84;28.42;311.04;33.02;Site;Crédito
19738;2026-01-15;3554;33;5;5;52.38;29.02;261.9;16.82;Site;PIX
19739;2026-04-09;10518;41;6;1;1516.95;630.19;1516.95;273.05;Site;PIX
19740;2025-02-09;14715;60;2;1;225.9;101.44;225.9;9.58;Marketplace;PIX
19741;2025-01-31;8137;5;2;1;154.49;90.34;154.49;16.25;Marketplace;Boleto
19742;2025-03-01;948;39;10;4;52.39;30.74;209.56;0.99;Marketplace;PIX
19743;2026-04-04;3491;25;4;1;51.11;34.56;51.11;9.2;Site;Crédito
19744;2025-05-18;999999;57;8;1;37.9;27.85;37.9;6.82;Site;PIX
19745;2026-04-26;15604;18;5;3;2135.73;668.16;6407.19;399.1;App;Crédito
19746;2025-12-10;2638;20;9;4;46.73;28.09;186.92;4.61;Site;Crédito
19747;2025-09-29;3218;46;4;2;358.4;313.31;716.8;129.02;App;Crédito
19748;2025-09-02;78;1;3;1;55.71;27.61;55.71;10.03;Site;PIX
19749;2024-12-05;832;1;10;4;52.77;25.57;211.08;13.68;Loja Física;Débito
19750;2024-07-17;14569;51;8;1;332.12;237.18;332.12;59.78;Site;PIX
19751;2024-07-23;19793;60;1;3;240.25;104.35;720.75;129.73;Loja Física;Crédito
19752;2024-09-22;2814;51;9;1;309.72;235.93;309.72;19.36;Marketplace;Débito
19753;2024-11-03;17188;56;4;2;1889.03;771.65;3778.06;680.05;Marketplace;PIX
19754;2024-05-31;7712;24;9;1;49.3;29.91;49.3;8.87;Site;Crédito
19755;2024-08-13;16360;31;8;1;188.34;99.87;188.34;10.41;Loja Física;Débito
19756;2025-04-16;15910;46;3;3;353.0;317.03;1059.0;190.62;Marketplace;Crédito
19757;2024-11-08;646;45;3;4;150.21;82.61;600.84;23.07;Marketplace;Crédito
19758;2026-04-27;1427;24;9;4;48.92;30.95;195.68;5.96;Site;Crédito
19759;2024-12-09;18002;51;3;2;302.05;250.71;604.1;54.69;Site;Crédito
19760;2024-07-04;9142;11;4;5;3671.68;3213.46;18358.4;252.61;Marketplace;Boleto
19761;2025-05-30;3766;33;9;2;54.88;25.13;109.76;13.09;Site;PIX
19762;2025-08-18;9436;1;4;1;48.45;24.95;48.45;4.38;Loja Física;Crédito
19763;2026-02-20;13028;56;3;3;2231.26;756.47;6693.78;703.15;App;PIX
19764;2025-12-19;5509;35;7;1;37.85;28.72;37.85;6.81;Marketplace;PIX
19765;2025-04-14;984;25;6;2;52.64;32.88;105.28;18.95;Marketplace;PIX
19766;2025-10-05;2874;16;1;3;246.42;119.41;739.26;133.07;Marketplace;Boleto
19767;2024-09-13;16582;20;10;2;46.01;29.11;92.02;16.56;Marketplace;Crédito
19768;2025-11-30;18450;8;8;1;1594.54;804.17;1594.54;283.87;Marketplace;Crédito
19769;2026-02-28;13190;38;1;6;43.7;28.81;262.2;2.28;App;PIX
19770;2025-02-06;9643;51;4;1;308.22;249.54;308.22;43.72;Marketplace;PIX
19771;2025-02-25;15399;13;6;1;372.24;273.55;372.24;34.07;App;Débito
19772;2026-05-24;13047;35;6;4;34.5;28.49;138.0;3.17;Loja Física;PIX
19773;2025-05-05;476;27;7;4;1649.84;703.36;6599.36;177.55;Marketplace;Crédito
19774;2024-06-01;6945;15;5;3;1999.58;646.2;5998.74;1079.77;Loja Física;Crédito
19775;2025-10-22;12967;5;5;2;169.21;77.75;338.42;60.92;Site;Crédito
19776;2025-06-29;5965;22;4;4;310.55;317.61;1242.2;143.51;Site;Crédito
19777;2024-11-09;1413;45;6;3;153.04;83.69;459.12;82.64;Marketplace;Crédito
19778;2025-07-04;12413;1;7;7;47.72;27.86;334.04;2.0;Site;Débito
19779;2025-06-28;14636;31;10;2;203.88;102.73;407.76;73.4;Marketplace;Crédito
19780;2025-03-24;15872;23;10;1;309.43;242.07;309.43;53.77;Site;Crédito
19781;2024-12-30;5216;57;1;1;42.38;26.65;42.38;7.25;Marketplace;PIX
19782;2024-11-21;5202;15;9;1;1941.62;579.92;1941.62;349.49;Site;Débito
19783;2026-05-04;17842;9;8;4;51.65;25.46;206.6;12.64;Marketplace;Crédito
19784;2025-07-18;17562;33;7;1;51.32;25.67;51.32;9.24;Marketplace;Boleto
19785;2024-11-14;3903;28;9;3;2013.96;687.66;6041.88;623.98;Site;Crédito
19786;2025-01-13;8838;39;3;1;44.79;34.58;44.79;8.06;Site;PIX
19787;2025-01-23;12405;38;10;2;45.23;30.04;90.46;3.83;Site;Crédito
19788;2024-11-09;1634;16;4;2;286.37;105.34;572.74;53.06;Marketplace;Boleto
19789;2026-04-15;9634;18;7;5;1963.94;593.01;9819.7;624.98;App;PIX
19790;2025-08-21;5797;38;6;1;47.88;27.02;47.88;8.62;Site;Boleto
19791;2026-02-21;9103;15;2;2;2050.85;610.9;4101.7;738.31;Marketplace;Crédito
19792;2025-11-20;13817;38;2;2;48.41;29.04;96.82;17.43;Site;PIX
19793;2024-08-05;9620;31;10;1;216.93;93.17;216.93;39.05;Site;Crédito
19794;2025-10-08;9445;24;7;1;49.26;32.72;49.26;1.82;Marketplace;PIX
19795;2024-08-24;52;9;9;1;48.86;22.69;48.86;7.32;Site;PIX
19796;2025-03-01;3739;25;9;1;53.04;30.78;53.04;9.55;App;Crédito
19797;2024-07-05;16353;20;7;1;44.9;29.98;44.9;8.08;Site;Crédito
19798;2024-07-25;9776;16;8;2;267.99;103.04;535.98;30.04;Marketplace;PIX
19799;2026-02-03;16953;6;10;1;1857.79;669.39;1857.79;72.37;App;PIX
19800;2024-10-09;6026;38;3;1;50.04;32.09;50.04;9.01;Marketplace;PIX
19801;2026-03-25;17810;25;1;1;50.58;30.93;50.58;9.1;Loja Física;PIX
19802;2025-02-18;999999;46;7;1;323.94;270.73;323.94;21.43;Marketplace;Crédito
19803;2026-02-16;15951;5;8;1;160.59;83.89;160.59;28.91;Site;PIX
19804;2025-06-25;8773;34;2;3;462.68;340.59;1388.04;112.3;Site;Crédito
19805;2026-06-16;17142;16;9;1;278.43;103.24;278.43;50.12;Marketplace;Débito
19806;2026-04-24;7535;37;4;1;4895.24;3509.08;4895.24;519.7;App;Crédito
19807;2026-05-03;11159;24;10;1;56.59;30.43;56.59;10.19;Site;Crédito
19808;2025-11-24;13368;1;9;3;53.42;28.08;160.26;2.59;Marketplace;Boleto
19809;2025-06-30;1121;46;3;1;356.21;283.71;356.21;64.12;Site;Crédito
19810;2026-01-07;3127;3;8;1;383.99;224.9;383.99;29.59;Site;PIX
19811;2025-01-23;4334;33;2;8;54.53;25.08;436.24;17.73;Marketplace;Boleto
19812;2026-02-07;5925;27;3;2;1558.49;776.86;3116.98;441.41;Loja Física;PIX
19813;2025-10-10;3194;15;1;3;2210.85;646.12;6632.55;1193.86;App;Crédito
19814;2026-03-03;11093;9;5;4;49.98;24.82;199.92;8.2;Marketplace;Crédito
19815;2026-03-03;12087;9;4;1;48.76;26.93;48.76;8.78;Site;PIX
19816;2026-01-03;6026;25;1;4;47.95;30.52;191.8;7.07;Marketplace;Boleto
19817;2024-06-05;15138;5;10;3;152.08;88.86;456.24;82.12;App;PIX
19818;2024-12-16;8867;18;9;1;1794.89;673.91;1794.89;117.11;Loja Física;Crédito
19819;2026-05-24;8049;27;6;1;1644.96;767.24;1644.96;296.09;Marketplace;PIX
19820;2024-08-09;14853;54;6;2;1524.98;813.75;3049.96;548.99;App;PIX
19821;2026-05-29;15605;39;2;1;47.61;32.48;47.61;8.57;Site;Débito
19822;2025-12-19;9137;56;7;1;1996.99;723.25;1996.99;296.28;Marketplace;Crédito
19823;2025-08-10;829;9;9;5;51.84;27.12;259.2;35.13;Loja Física;Crédito
19824;2026-05-05;12869;27;6;1;1481.08;719.78;1481.08;266.59;Site;Boleto
19825;2026-04-29;16892;31;8;2;220.43;111.19;440.86;46.63;Site;Débito
19826;2025-06-25;10814;24;5;3;52.04;30.55;156.12;8.55;Site;Débito
19827;2024-09-01;17902;20;2;2;48.14;29.73;96.28;17.33;Marketplace;Crédito
19828;2024-06-05;1389;25;4;7;48.84;34.71;341.88;11.41;Marketplace;Débito
19829;2024-10-13;4979;45;1;2;178.27;72.63;356.54;64.18;Loja Física;Débito
19830;2026-03-13;11230;4;1;2;3565.53;3146.77;7131.06;503.11;Site;Crédito
19831;2024-08-10;9164;33;6;2;48.28;29.29;96.56;10.42;App;Crédito
19832;2024-07-18;14732;39;2;7;47.74;34.98;334.18;20.99;Marketplace;Boleto
19833;2024-08-27;18516;60;6;1;269.9;107.8;269.9;48.58;Site;Crédito
19834;2026-04-06;1570;33;1;4;50.25;26.74;201.0;6.99;Loja Física;Débito
19835;2026-06-15;7535;59;10;1;1690.47;617.35;1690.47;304.28;Marketplace;Crédito
19836;2025-02-13;9054;1;3;3;54.51;24.11;163.53;17.03;Marketplace;Crédito
19837;2024-08-17;10893;25;9;2;51.44;29.99;102.88;6.2;Site;Crédito
19838;2025-02-18;7432;32;2;2;1976.03;635.9;3952.06;711.37;Marketplace;Boleto
19839;2025-06-19;18913;60;8;2;223.81;105.42;447.62;49.67;Marketplace;Boleto
19840;2026-02-09;9917;38;6;3;44.46;27.13;133.38;6.55;App;PIX
19841;2025-03-30;3796;28;6;3;2048.93;640.18;6146.79;411.62;Loja Física;Crédito
19842;2026-04-13;321;39;7;4;44.62;34.86;178.48;14.23;Site;PIX
19843;2026-06-18;10851;40;5;5;140.07;95.5;700.35;83.4;App;Crédito
19844;2025-03-01;5299;58;4;1;165.93;75.35;165.93;29.87;App;PIX
19845;2025-10-29;3805;9;6;3;47.42;26.61;142.26;25.61;Site;Boleto
19846;2024-06-23;11518;1;8;2;49.92;25.85;99.84;17.97;Marketplace;PIX
19847;2025-04-09;2911;3;4;1;397.96;248.16;397.96;52.11;Marketplace;PIX
19848;2025-04-01;13320;39;5;1;48.35;35.08;48.35;8.7;Marketplace;Crédito
19849;2024-08-16;12299;16;7;1;268.19;114.19;268.19;16.05;Marketplace;PIX
19850;2024-09-12;17332;58;6;2;148.21;87.45;296.42;9.73;Marketplace;PIX
19851;2024-11-21;18248;24;4;2;55.94;29.66;111.88;20.14;Marketplace;Crédito
19852;2025-10-24;10102;5;4;1;163.45;82.26;163.45;29.42;Marketplace;PIX
19853;2026-04-28;6793;57;10;1;38.39;31.16;38.39;6.91;Marketplace;PIX
19854;2026-05-28;11541;59;4;5;1567.7;642.1;7838.5;478.33;Site;Crédito
19855;2026-04-27;15703;57;1;1;38.07;26.95;38.07;6.85;Marketplace;PIX
19856;2025-12-17;2671;40;5;1;127.47;97.03;127.47;22.94;App;Crédito
19857;2025-09-09;761;13;8;3;324.15;250.15;972.45;175.04;Marketplace;PIX
19858;2025-01-14;4406;39;7;1;49.51;32.95;49.51;8.91;App;PIX
19859;2025-05-25;417;38;5;1;50.66;31.47;50.66;9.12;Loja Física;Crédito
19860;2025-06-15;6785;3;3;6;372.77;223.75;2236.62;267.95;Site;Débito
19861;2025-11-06;11025;47;1;1;270.46;263.3;270.46;48.68;Site;PIX
19862;2026-06-04;13495;1;7;2;50.38;24.83;100.76;18.14;Loja Física;PIX
19863;2025-12-30;751;25;3;2;50.55;35.47;101.1;18.2;Marketplace;PIX
19864;2026-05-01;5060;60;4;2;254.36;110.13;508.72;27.48;Loja Física;Crédito
19865;2025-03-18;8039;4;5;4;3686.66;3056.77;14746.64;1183.89;App;PIX
19866;2026-04-17;12772;40;8;2;121.25;85.92;242.5;34.91;Site;Débito
19867;2025-11-08;12442;51;7;2;320.16;249.61;640.32;42.67;Marketplace;Boleto
19868;2025-04-26;17148;39;9;2;49.71;29.03;99.42;5.37;Site;PIX
19869;2024-10-03;6067;33;3;5;56.19;27.73;280.95;5.06;Site;PIX
19870;2025-06-02;17746;20;10;2;47.4;33.73;94.8;7.93;Site;Crédito
19871;2025-04-25;2475;57;1;1;38.34;26.85;38.34;6.9;Site;Crédito
19872;2024-06-27;19071;23;1;1;322.07;265.29;322.07;57.97;Marketplace;Crédito
19873;2026-03-07;18129;57;10;1;37.27;30.3;37.27;0.34;Marketplace;Crédito
19874;2026-03-29;1342;34;1;2;463.58;352.49;927.16;50.47;Site;Crédito
19875;2025-12-08;10087;10;2;1;1513.34;716.02;1513.34;272.4;Marketplace;PIX
19876;2024-08-24;15702;41;2;3;1656.96;649.38;4970.88;362.62;Marketplace;PIX
19877;2024-07-11;15418;9;7;5;45.41;23.55;227.05;35.76;Marketplace;PIX
19878;2025-10-28;13225;20;9;3;42.18;29.72;126.54;7.35;Marketplace;PIX
19879;2025-11-17;827;22;8;4;339.17;307.01;1356.68;141.33;Site;Crédito
19880;2025-01-12;8142;1;4;1;50.1;26.36;50.1;0.42;Marketplace;Crédito
19881;2026-05-19;18347;1;2;3;46.9;24.3;140.7;6.33;Loja Física;Crédito
19882;2026-04-09;14606;38;3;3;48.86;28.67;146.58;21.92;App;PIX
19883;2025-11-03;7641;24;10;1;51.08;32.47;51.08;3.95;Site;Crédito
19884;2025-07-16;13319;58;5;3;151.01;82.08;453.03;81.55;Marketplace;PIX
19885;2026-03-15;16463;44;9;2;3526.22;2751.25;7052.44;1269.44;Site;Débito
19886;2026-01-18;5416;40;8;3;138.67;94.14;416.01;49.79;Site;Crédito
19887;2024-08-22;10192;1;3;3;52.76;25.49;158.28;28.49;Loja Física;Crédito
19888;2025-01-14;14954;3;9;1;406.22;246.16;406.22;73.12;Site;Crédito
19889;2024-06-12;19078;5;10;1;151.38;90.65;151.38;27.25;Site;PIX
19890;2026-03-27;17090;24;3;3;53.72;31.75;161.16;29.01;App;PIX
19891;2026-06-16;16060;9;10;1;46.15;26.48;46.15;3.02;Marketplace;Crédito
19892;2025-01-15;4415;9;8;2;47.52;24.23;95.04;5.75;Marketplace;Boleto
19893;2025-09-30;2901;38;1;2;44.27;32.08;88.54;6.29;Site;PIX
19894;2026-01-10;3721;57;4;4;39.8;29.68;159.2;28.66;Marketplace;Crédito
19895;2025-12-18;16829;6;4;1;1711.08;743.0;1711.08;307.99;Marketplace;Crédito
19896;2025-09-17;8533;23;6;2;285.6;274.51;571.2;46.88;Site;Crédito
19897;2025-11-14;5004;32;2;2;1673.71;657.78;3347.42;602.54;Marketplace;Crédito
19898;2025-05-04;12715;57;7;2;37.17;31.7;74.34;0.0;Site;PIX
19899;2025-07-14;11852;20;5;3;41.96;28.65;125.88;1.39;App;Crédito
19900;2025-08-17;9272;49;10;1;206.39;120.62;206.39;23.92;Marketplace;PIX
19901;2026-06-16;7727;57;6;1;35.72;28.47;35.72;6.43;Marketplace;Crédito
19902;2024-12-06;18729;35;6;2;36.81;26.01;73.62;5.39;Marketplace;PIX
19903;2026-04-16;17187;38;6;1;43.49;31.6;43.49;7.83;Marketplace;PIX
19904;2025-04-18;3918;25;10;1;48.47;33.01;48.47;0.79;Marketplace;PIX
19905;2026-01-30;6806;57;8;1;42.16;29.71;42.16;7.59;Marketplace;Boleto
19906;2025-07-08;1410;25;10;4;50.67;34.94;202.68;14.31;Site;PIX
19907;2025-03-12;4145;22;4;1;311.04;311.05;311.04;55.99;Marketplace;PIX
19908;2026-02-24;17101;35;10;4;37.57;27.56;150.28;12.56;Site;PIX
19909;2026-05-05;4102;49;8;1;217.48;130.17;217.48;39.15;App;PIX
19910;2025-06-04;1092;28;9;3;1908.36;596.83;5725.08;744.7;App;Crédito
19911;2024-05-22;12369;42;4;1;1364.03;624.3;1364.03;245.53;Site;Crédito
19912;2024-11-27;16084;46;1;1;362.99;304.58;362.99;65.34;Marketplace;Débito
19913;2025-05-19;4557;43;3;1;371.3;272.31;371.3;66.83;Site;Débito
19914;2024-08-23;11969;35;1;4;39.52;23.63;158.08;28.45;Marketplace;PIX
19915;2025-04-14;18542;52;7;3;1848.08;673.5;5544.24;86.71;Marketplace;PIX
19916;2025-11-07;3544;53;1;4;7012.74;4380.85;28050.96;959.43;App;PIX
19917;2025-04-14;19228;25;4;2;49.64;31.11;99.28;17.87;Marketplace;Boleto
19918;2025-02-23;18587;40;1;2;140.55;88.86;281.1;8.48;Marketplace;PIX
19919;2025-07-28;15123;33;2;2;55.21;24.35;110.42;1.96;App;Crédito
19920;2024-08-15;11623;58;1;1;150.68;77.48;150.68;27.12;App;Crédito
19921;2026-06-08;4676;39;5;1;49.17;33.37;49.17;2.13;Marketplace;PIX
