ID_Venda;Data_Venda;ID_Cliente;ID_Produto;ID_Cidade;Quantidade;Preco_Unitario;Custo_Unitario;Receita;Desconto;Canal_Venda;Forma_Pagamento
30564;2024-06-06;17867;57;4;2;42.46;28.4;84.92;15.29;App;PIX
30565;2025-02-06;16865;24;10;2;54.82;29.48;109.64;10.31;Marketplace;PIX
30566;2025-08-17;19444;25;6;4;53.92;30.17;215.68;32.53;Site;PIX
30567;2025-09-16;5805;38;5;8;46.51;31.1;372.08;2.16;Loja Física;Débito
30569;2025-04-11;7306;25;10;1;48.61;35.79;48.61;8.75;Site;Crédito
30570;2025-10-02;17029;9;7;3;46.84;24.66;140.52;3.56;Site;PIX
30571;2024-08-20;8276;38;7;5;46.71;32.82;233.55;2.48;App;Crédito
30572;2025-02-24;7924;45;10;2;170.44;69.83;340.88;61.36;Site;Crédito
30573;2024-10-04;11658;35;10;5;39.5;24.6;197.5;15.13;Site;PIX
30574;2026-02-15;5889;12;9;5;327.42;260.95;1637.1;125.93;Marketplace;Crédito
30575;2024-06-17;16605;38;6;2;44.48;30.38;88.96;12.06;Site;Crédito
30576;2025-10-31;15208;38;8;5;49.61;32.64;248.05;7.0;App;PIX
30577;2024-08-17;10675;12;2;3;289.85;248.74;869.55;156.52;Marketplace;Crédito
30580;2025-04-30;12130;5;4;2;169.29;79.27;338.58;19.59;Site;Crédito
30581;2024-12-05;9495;24;5;3;52.34;30.89;157.02;28.26;Marketplace;Débito
30582;2024-09-08;19190;2;5;2;325.25;328.8;650.5;117.09;Loja Física;Crédito
30583;2024-10-31;10063;3;2;2;362.24;225.73;724.48;60.29;App;Crédito
30584;2025-01-31;9305;3;5;5;349.64;219.74;1748.2;177.55;Loja Física;Crédito
30588;2026-06-02;11589;33;3;5;57.43;28.79;287.15;9.89;Site;Crédito
30589;2025-04-05;13910;24;7;4;54.44;27.57;217.76;6.52;App;PIX
30590;2025-12-25;4932;47;8;3;297.8;278.94;893.4;148.05;App;PIX
30591;2026-01-21;15771;35;10;2;40.79;26.09;81.58;14.68;Marketplace;Crédito
30592;2024-10-04;7060;39;6;2;46.78;33.53;93.56;16.84;Marketplace;Crédito
30593;2026-02-02;3486;46;6;2;348.37;274.73;696.74;125.41;Marketplace;PIX
30594;2025-01-23;13410;5;5;1;173.07;92.7;173.07;20.47;App;PIX
30595;2024-07-29;819;58;6;3;146.72;75.57;440.16;36.6;App;PIX
30597;2025-07-30;2467;9;2;1;47.9;26.41;47.9;8.62;Site;Crédito
30599;2025-06-05;19008;35;3;2;40.2;24.21;80.4;0.78;Marketplace;Boleto
30600;2024-12-30;4062;39;1;4;44.79;34.57;179.16;6.68;Marketplace;Crédito
30601;2025-07-17;613;23;4;1;284.3;266.02;284.3;51.17;Site;Débito
30602;2024-06-16;6650;20;2;4;48.22;33.99;192.88;28.85;App;Débito
30603;2024-10-26;5193;33;6;2;52.95;28.48;105.9;5.03;App;PIX
30604;2025-07-05;6816;38;1;2;51.66;29.41;103.32;18.6;Marketplace;Crédito
30605;2025-02-10;1113;45;8;2;177.81;74.12;355.62;4.3;Marketplace;Crédito
30606;2025-07-31;13810;57;10;3;35.71;29.77;107.13;11.46;Site;Crédito
30607;2024-09-30;13011;57;6;3;35.59;27.99;106.77;19.22;App;Crédito
30608;2024-10-05;4956;38;9;3;44.64;32.01;133.92;24.11;Site;PIX
30610;2026-02-07;19025;51;10;3;320.82;217.67;962.46;83.02;Marketplace;PIX
30611;2025-07-13;18672;35;7;3;39.33;25.92;117.99;21.24;App;PIX
30612;2026-06-11;4318;40;5;1;137.49;88.49;137.49;24.75;Marketplace;PIX
30613;2024-07-16;5011;9;8;1;47.66;26.57;47.66;3.9;Marketplace;Crédito
30614;2026-05-12;6049;33;8;2;54.47;24.15;108.94;19.61;App;Débito
30615;2025-05-03;940;40;10;1;133.31;95.01;133.31;24.0;Loja Física;Débito
30616;2026-01-02;411;35;9;3;37.44;27.82;112.32;20.22;Site;Crédito
30617;2024-12-03;434;49;6;1;221.94;121.13;221.94;39.95;Site;PIX
30618;2026-03-27;10431;20;1;1;46.42;32.72;46.42;8.36;Marketplace;Crédito
30619;2025-05-15;18170;40;9;1;135.8;95.79;135.8;24.44;Marketplace;Boleto
30620;2025-08-06;10716;35;3;1;35.48;26.06;35.48;6.39;Marketplace;Boleto
30621;2024-10-29;5498;39;9;2;43.19;29.3;86.38;15.55;Site;Crédito
30623;2025-01-17;12293;24;3;2;56.17;28.82;112.34;20.22;App;PIX
30624;2024-11-29;7686;25;9;1;51.46;32.84;51.46;9.26;Marketplace;Crédito
30625;2025-06-15;145;9;7;2;46.6;26.29;93.2;0.44;Site;Crédito
30626;2024-08-17;1068;31;7;1;203.44;97.97;203.44;36.62;Site;PIX
30628;2024-12-03;5896;9;2;2;47.42;22.73;94.84;0.99;Marketplace;Crédito
30629;2026-02-18;11229;39;4;2;43.53;30.33;87.06;11.76;App;Crédito
30630;2024-09-26;17044;23;10;4;286.28;259.98;1145.12;115.91;Site;PIX
30631;2024-07-30;5194;51;8;3;306.04;252.47;918.12;22.09;Site;PIX
30632;2024-11-27;8924;24;2;2;49.13;29.91;98.26;17.69;Site;Crédito
30633;2026-05-30;10808;2;4;2;319.99;344.57;639.98;115.2;Marketplace;Crédito
30634;2024-05-25;13758;13;10;3;344.47;256.77;1033.41;19.95;Site;Crédito
30635;2026-01-27;4127;51;8;2;341.58;242.7;683.16;122.97;Site;PIX
30637;2025-11-12;16919;58;6;2;151.3;77.26;302.6;1.62;App;Crédito
30638;2024-10-10;16156;24;2;2;54.21;32.99;108.42;6.81;Marketplace;Crédito
30639;2025-02-26;15547;46;8;2;372.56;323.94;745.12;108.56;Marketplace;Crédito
30640;2025-08-13;7964;40;8;1;122.89;90.04;122.89;5.7;Marketplace;Crédito
30642;2025-11-29;3740;33;3;1;57.28;26.05;57.28;10.31;Marketplace;Boleto
30643;2025-02-18;12819;22;2;7;281.14;308.36;1967.98;60.47;Site;Crédito
30644;2025-07-23;15561;9;7;4;42.62;24.21;170.48;10.18;Site;PIX
30645;2025-05-12;2830;3;7;1;410.38;235.48;410.38;73.87;Site;PIX
30646;2025-12-26;15017;33;4;5;49.75;28.76;248.75;4.18;Marketplace;Crédito
30647;2025-04-17;11449;38;8;1;44.37;27.86;44.37;7.33;Marketplace;PIX
30648;2026-03-23;19967;2;3;1;328.34;309.01;328.34;59.1;Site;Crédito
30649;2025-04-14;15967;35;9;2;40.27;25.7;80.54;14.5;Marketplace;Crédito
30650;2025-07-13;2604;9;5;1;46.48;24.64;46.48;8.37;Marketplace;Crédito
30651;2026-01-28;2643;34;2;1;426.73;362.89;426.73;76.81;Marketplace;PIX
30652;2024-08-27;11671;34;9;1;396.51;357.93;396.51;5.33;Site;PIX
30653;2025-07-30;10760;33;1;1;53.83;26.66;53.83;9.69;Marketplace;Boleto
30654;2024-06-14;9001;35;8;5;38.79;25.23;193.95;30.73;Marketplace;PIX
30656;2025-12-18;6943;24;1;8;57.46;28.59;459.68;50.72;Marketplace;Crédito
30657;2024-12-31;6339;13;4;1;377.53;279.18;377.53;12.22;Marketplace;PIX
30658;2024-12-29;1001;35;3;2;33.93;23.83;67.86;12.21;Marketplace;PIX
30659;2025-03-15;10273;16;7;3;274.07;109.97;822.21;7.83;Site;Crédito
30660;2025-06-07;7296;25;7;1;44.78;32.96;44.78;6.14;Marketplace;PIX
30662;2024-07-03;9086;39;10;2;48.68;29.62;97.36;15.05;Marketplace;Crédito
30664;2026-03-11;19447;20;8;1;44.59;33.71;44.59;2.08;App;Débito
30665;2025-03-21;9100;3;7;1;383.47;222.7;383.47;69.02;Site;PIX
30666;2024-08-26;4716;45;4;4;153.48;78.91;613.92;110.51;App;Crédito
30667;2025-06-23;19022;5;7;6;176.47;89.82;1058.82;44.92;Marketplace;Boleto
30668;2025-08-26;13269;51;1;3;323.32;216.56;969.96;142.09;Marketplace;Crédito
30669;2026-06-11;16413;39;3;2;52.33;29.7;104.66;18.84;Marketplace;PIX
30670;2025-04-20;10681;1;2;1;48.12;26.88;48.12;8.66;Marketplace;Crédito
30671;2025-05-27;17296;39;7;1;48.56;34.77;48.56;6.16;Marketplace;Débito
30672;2025-06-21;12907;38;9;2;51.9;27.96;103.8;18.68;Site;PIX
30673;2024-12-18;18319;25;5;5;52.49;34.49;262.45;47.24;Marketplace;PIX
30674;2025-06-09;18530;24;9;3;58.3;32.72;174.9;18.88;Marketplace;Crédito
30675;2024-11-05;6766;57;8;3;37.63;30.81;112.89;2.61;Marketplace;Crédito
30676;2024-06-05;11846;1;1;1;48.65;24.68;48.65;2.45;Site;PIX
30677;2024-08-10;17033;39;2;1;50.86;30.25;50.86;9.15;Loja Física;Crédito
30678;2024-08-26;13068;2;6;5;312.63;338.46;1563.15;84.61;Site;Débito
30680;2026-05-07;999999;20;7;1;45.82;32.95;45.82;8.25;Marketplace;Débito
30681;2025-10-19;2605;25;9;3;51.93;30.47;155.79;11.26;App;PIX
30682;2026-04-14;4400;38;4;3;48.02;27.44;144.06;25.93;Marketplace;PIX
30683;2026-01-09;10827;45;8;3;164.97;77.58;494.91;15.86;Loja Física;Débito
30684;2025-02-25;19742;38;4;1;47.76;28.26;47.76;8.6;Marketplace;Crédito
30685;2025-08-16;16185;35;3;1;35.44;25.28;35.44;6.38;Marketplace;Débito
30686;2026-03-08;799;1;2;4;54.49;27.85;217.96;7.24;Loja Física;Débito
30687;2026-05-17;7662;9;8;1;50.92;23.45;50.92;9.17;Loja Física;Crédito
30688;2025-10-14;4470;35;8;2;39.97;24.88;79.94;14.39;Site;PIX
30689;2025-08-23;5182;39;3;4;50.02;35.28;200.08;10.75;Marketplace;PIX
30690;2026-02-26;16704;1;1;1;56.3;28.06;56.3;10.13;Site;Débito
30691;2025-06-09;2511;25;6;1;47.19;34.91;47.19;8.49;Marketplace;Crédito
30692;2026-01-20;1853;35;5;1;34.24;28.74;34.24;6.16;Marketplace;Crédito
30694;2024-06-10;7338;24;6;2;49.06;30.56;98.12;17.66;Site;PIX
30695;2024-12-08;16171;47;4;1;271.06;270.14;271.06;48.79;Site;PIX
30696;2025-06-18;17081;9;10;2;51.01;22.94;102.02;13.67;Marketplace;PIX
30697;2025-04-24;6553;35;10;3;36.47;25.41;109.41;6.96;Loja Física;PIX
30698;2024-07-12;18228;33;2;2;57.43;26.58;114.86;20.67;Marketplace;Crédito
30699;2025-05-21;9811;38;8;1;43.24;27.8;43.24;7.78;Marketplace;Crédito
30700;2024-09-08;6195;57;5;2;41.14;31.81;82.28;11.94;Site;Crédito
30701;2026-04-01;7470;57;8;3;41.79;30.61;125.37;9.09;App;Débito
30703;2024-09-04;7389;58;6;1;156.98;80.95;156.98;28.26;App;PIX
30704;2025-09-03;19104;39;10;2;52.36;31.47;104.72;5.69;Marketplace;PIX
30706;2026-01-19;2447;35;3;2;36.12;25.46;72.24;7.02;App;Crédito
30708;2025-08-22;15152;9;8;1;43.62;23.92;43.62;7.85;Site;PIX
30709;2026-01-22;7434;23;3;1;283.26;255.4;283.26;50.6;Site;PIX
30711;2025-05-23;4253;9;6;2;43.64;26.94;87.28;4.54;Loja Física;PIX
30712;2026-01-17;8046;33;2;5;51.6;24.07;258.0;7.02;Marketplace;Boleto
30713;2025-02-21;5676;46;7;6;366.18;324.64;2197.08;37.58;Site;Crédito
30714;2024-10-23;11184;35;5;1;35.02;24.0;35.02;5.89;Marketplace;PIX
30715;2024-12-07;14951;40;10;2;124.25;94.06;248.5;2.21;Site;Boleto
30716;2025-12-30;11153;16;5;2;261.44;113.13;522.88;94.12;App;PIX
30717;2025-09-29;12586;1;5;2;48.89;27.07;97.78;4.52;Marketplace;PIX
30718;2024-06-15;19410;1;2;1;55.84;28.73;55.84;10.05;Marketplace;PIX
30719;2024-12-12;10562;22;10;5;325.68;308.27;1628.4;105.61;Loja Física;Crédito
30720;2024-10-08;14835;31;9;3;210.31;103.64;630.93;47.9;App;Débito
30721;2025-07-31;5809;33;3;1;47.32;28.35;47.32;8.52;Site;Crédito
30722;2025-04-24;3277;33;7;1;50.92;28.24;50.92;9.17;Marketplace;PIX
30723;2025-03-29;1138;60;5;4;231.76;117.24;927.04;30.58;Site;Crédito
30724;2025-03-17;6540;24;10;1;55.68;28.29;55.68;10.02;App;PIX
30725;2024-10-13;18607;35;10;1;38.4;27.27;38.4;6.91;App;Crédito
30726;2024-12-23;12246;46;5;3;364.01;277.21;1092.03;166.85;Marketplace;PIX
30727;2026-05-10;5828;34;4;1;480.84;350.16;480.84;28.31;Site;PIX
30728;2025-10-19;887;25;10;3;50.83;30.01;152.49;9.45;Marketplace;Crédito
30729;2025-08-09;2769;46;6;1;367.53;298.42;367.53;66.16;Marketplace;PIX
30730;2026-06-03;8986;51;7;1;288.71;239.28;288.71;51.97;Site;PIX
30732;2025-10-13;17915;1;8;1;52.56;27.05;52.56;9.46;Marketplace;Crédito
30733;2025-11-15;7232;40;5;2;123.2;94.01;246.4;44.35;Site;Crédito
30734;2025-12-26;19343;38;7;5;51.21;30.62;256.05;2.35;Site;Débito
30737;2025-05-18;4241;1;5;6;54.38;26.99;326.28;4.48;Site;Crédito
30738;2024-06-01;6826;48;3;1;300.88;117.47;300.88;11.57;Marketplace;Crédito
30739;2026-03-17;5712;38;5;4;45.84;29.7;183.36;8.14;Marketplace;Débito
30740;2024-12-20;14906;25;9;1;48.82;33.63;48.82;8.79;Site;Crédito
30741;2025-04-15;12126;35;8;1;36.79;24.68;36.79;6.62;Marketplace;PIX
30743;2024-12-05;14267;35;5;1;37.49;27.33;37.49;4.66;Site;PIX
30744;2024-06-09;13258;3;6;1;360.18;247.31;360.18;64.83;Marketplace;PIX
30745;2025-03-17;1693;57;10;3;39.82;30.27;119.46;21.5;Site;Boleto
30746;2025-03-23;201;43;2;2;350.24;298.95;700.48;124.63;Loja Física;Crédito
30747;2025-02-15;16954;51;6;2;314.06;244.66;628.12;113.06;Marketplace;PIX
30749;2024-11-09;3001;25;4;1;46.93;34.79;46.93;7.76;App;PIX
30751;2025-03-30;1876;57;9;2;41.8;32.11;83.6;13.09;Marketplace;PIX
30752;2026-04-07;16094;39;2;1;48.14;34.22;48.14;8.67;Marketplace;PIX
30753;2026-04-13;9066;43;9;2;339.21;302.38;678.42;122.12;Site;Crédito
30754;2025-06-26;3943;1;10;1;50.67;25.52;50.67;1.06;Site;Crédito
30755;2026-03-15;6900;57;2;1;37.57;29.14;37.57;6.76;Site;PIX
30756;2026-01-03;7476;5;10;5;150.88;81.45;754.4;132.45;App;Crédito
30757;2025-05-14;15167;9;3;6;42.97;26.58;257.82;6.49;App;Crédito
30758;2025-01-03;7928;38;7;2;48.64;29.28;97.28;17.51;Loja Física;Crédito
30759;2026-03-23;19911;40;2;2;128.66;85.9;257.32;17.22;Site;PIX
30760;2024-05-29;6011;22;1;2;326.78;316.68;653.56;21.63;Marketplace;Crédito
30761;2025-08-08;9992;5;9;4;177.91;92.93;711.64;19.22;Loja Física;Crédito
30762;2025-08-15;8585;38;6;2;44.56;30.9;89.12;12.25;Marketplace;PIX
30763;2025-04-24;386;34;9;5;402.54;354.18;2012.7;111.24;App;Crédito
30764;2025-09-11;3993;20;3;1;41.73;31.24;41.73;2.79;Marketplace;Crédito
30765;2026-06-04;13226;49;3;1;222.25;134.84;222.25;40.0;App;Crédito
30766;2026-03-16;11444;57;10;7;39.79;29.4;278.53;39.67;Loja Física;Débito
30768;2025-12-24;7134;35;2;2;38.68;25.68;77.36;7.16;Marketplace;PIX
30769;2026-02-13;18774;35;6;1;41.0;27.26;41.0;4.39;Marketplace;Boleto
30770;2025-04-20;1596;2;3;1;329.65;300.27;329.65;59.34;Site;PIX
30771;2024-11-11;2902;60;5;4;246.36;117.98;985.44;171.15;Marketplace;Crédito
30772;2024-09-30;14301;38;5;1;43.79;31.2;43.79;1.8;Site;Débito
30773;2026-02-23;163;9;10;2;45.82;23.67;91.64;8.68;Marketplace;Boleto
30774;2025-07-31;8729;58;3;4;146.78;87.09;587.12;42.35;Marketplace;PIX
30775;2026-02-12;3093;24;3;3;55.29;27.87;165.87;13.27;Site;Boleto
30776;2025-01-17;12958;39;1;3;48.3;29.0;144.9;11.79;Site;Crédito
30778;2026-04-10;18259;24;3;2;49.81;29.68;99.62;17.93;Site;PIX
30779;2025-07-30;10522;9;1;1;44.76;25.76;44.76;8.06;App;Crédito
30780;2025-06-23;10677;1;10;1;48.71;28.0;48.71;3.97;Marketplace;Crédito
30781;2024-12-27;8744;16;9;3;258.95;120.09;776.85;82.58;Marketplace;Crédito
30782;2025-04-10;2062;40;1;3;122.47;98.2;367.41;4.49;App;Crédito
30783;2025-11-04;4902;39;5;1;47.83;34.24;47.83;6.98;Marketplace;PIX
30784;2024-11-08;18257;1;5;6;55.6;25.86;333.6;26.89;Marketplace;PIX
30787;2025-07-25;17751;20;6;1;45.37;28.24;45.37;8.17;Marketplace;PIX
30788;2025-01-03;4494;57;7;1;38.92;27.22;38.92;7.01;Loja Física;PIX
30790;2024-11-11;13981;22;8;2;340.41;275.42;680.82;26.09;App;PIX
30791;2026-05-31;3921;2;10;1;349.84;324.71;349.84;62.97;Marketplace;PIX
30792;2024-11-05;13825;45;3;1;156.76;76.56;156.76;28.22;App;PIX
30793;2026-05-12;19840;1;9;1;52.46;25.32;52.46;3.04;Site;Boleto
30794;2026-01-28;9954;57;1;6;42.5;26.73;255.0;36.55;Marketplace;PIX
30795;2025-10-06;12573;35;6;2;36.39;28.18;72.78;13.1;Site;Crédito
30796;2026-06-08;9730;35;10;2;35.49;26.66;70.98;12.78;App;PIX
30797;2025-07-14;12341;46;2;3;358.66;293.1;1075.98;154.2;Marketplace;Crédito
30800;2025-04-12;14085;2;9;1;342.01;302.29;342.01;61.56;App;Crédito
30801;2025-09-29;9615;45;8;1;172.88;74.07;172.88;16.25;Site;Boleto
30802;2025-07-20;12381;35;7;2;34.37;28.67;68.74;12.37;Marketplace;Débito
30803;2025-12-10;233;9;6;4;46.37;25.21;185.48;15.3;Marketplace;Crédito
30804;2025-08-26;7066;33;2;1;50.05;24.16;50.05;9.01;Site;Crédito
30805;2025-06-12;8681;39;4;2;43.59;31.1;87.18;15.69;Loja Física;Débito
30806;2024-10-23;40;40;10;3;134.27;83.19;402.81;72.51;Marketplace;PIX
30808;2025-10-06;14584;47;6;5;256.8;247.41;1284.0;80.16;Marketplace;Crédito
30809;2025-09-06;19857;20;9;2;48.55;30.22;97.1;9.98;Site;PIX
30810;2025-02-11;18882;5;5;6;176.07;91.63;1056.42;108.99;Site;PIX
30811;2026-03-24;10507;38;6;5;49.85;26.98;249.25;8.01;Site;Crédito
30812;2025-08-12;13599;45;10;1;174.9;71.49;174.9;31.48;App;PIX
30813;2024-08-08;16899;5;6;3;170.28;92.52;510.84;31.52;Marketplace;Crédito
30814;2024-09-30;4722;9;8;3;48.54;26.67;145.62;2.31;Marketplace;Crédito
30815;2025-11-01;3311;38;8;3;45.27;31.51;135.81;0.12;Loja Física;PIX
30816;2024-12-11;18995;58;6;5;155.25;80.18;776.25;43.36;Marketplace;PIX
30817;2024-05-30;6040;38;8;1;43.45;28.59;43.45;7.82;Site;PIX
30819;2026-01-21;16243;57;1;2;41.7;28.55;83.4;3.46;Site;PIX
30820;2026-05-28;17320;47;5;1;294.02;282.05;294.02;52.92;Marketplace;PIX
30821;2025-12-23;13877;49;10;1;222.42;125.58;222.42;40.04;Marketplace;Crédito
30823;2026-05-18;16247;58;10;3;155.13;76.2;465.39;83.77;Marketplace;Crédito
30824;2025-06-24;3568;20;5;3;44.09;32.3;132.27;23.81;Site;Crédito
30825;2024-09-23;4132;38;10;1;50.39;27.62;50.39;9.07;Site;Crédito
30826;2025-09-26;15149;45;9;3;177.24;77.89;531.72;16.32;Marketplace;Boleto
30827;2026-06-14;2427;24;7;1;57.16;28.56;57.16;9.16;Marketplace;Boleto
30828;2024-09-27;15719;5;7;1;155.69;88.5;155.69;28.02;Loja Física;Débito
30829;2025-10-20;6102;33;10;2;57.0;27.94;114.0;0.52;Site;Crédito
30832;2025-12-19;3192;24;3;2;48.56;29.72;97.12;17.48;Site;PIX
30833;2025-01-30;3756;1;9;5;50.24;25.31;251.2;19.36;Loja Física;Crédito
30835;2026-03-16;2690;20;9;5;40.43;33.52;202.15;3.09;App;PIX
30837;2024-06-22;539;9;7;5;51.71;24.43;258.55;4.54;App;Débito
30838;2024-09-21;587;38;10;1;43.28;32.85;43.28;7.79;App;PIX
30839;2024-08-16;5719;45;8;1;168.81;75.68;168.81;30.39;Marketplace;Boleto
30840;2026-01-21;169;9;2;8;43.04;23.35;344.32;3.91;Marketplace;Boleto
30842;2025-12-16;3477;47;3;1;304.2;263.07;304.2;54.76;Marketplace;PIX
30843;2026-03-12;7824;38;1;3;51.71;27.93;155.13;13.99;App;Crédito
30844;2025-12-07;17229;34;6;2;416.24;331.1;832.48;149.85;Marketplace;Crédito
30846;2025-08-04;13050;40;2;1;127.07;97.95;127.07;6.31;Marketplace;Boleto
30847;2025-02-07;15458;22;9;3;301.7;301.69;905.1;162.92;Site;PIX
30848;2025-09-03;932;25;8;3;50.81;34.32;152.43;27.44;Marketplace;PIX
30849;2025-08-02;1964;1;9;1;55.17;27.9;55.17;6.77;Marketplace;PIX
30850;2026-05-20;4848;9;5;3;49.17;26.91;147.51;7.31;Marketplace;Crédito
30851;2025-06-08;1181;47;2;1;258.48;240.16;258.48;46.53;Site;PIX
30852;2025-12-04;12898;5;10;1;171.29;84.25;171.29;30.83;Marketplace;Boleto
30853;2025-11-10;10969;58;10;2;150.79;79.77;301.58;4.84;App;PIX
30854;2026-04-26;7549;49;6;6;190.59;117.51;1143.54;12.61;Marketplace;PIX
30855;2026-05-09;8764;35;7;2;36.77;27.72;73.54;2.81;App;Crédito
30856;2025-01-08;7807;57;3;1;35.65;28.13;35.65;6.34;Site;Boleto
30857;2025-03-19;13455;39;6;3;47.53;32.12;142.59;11.03;Site;Crédito
30858;2024-10-15;12163;58;6;2;158.38;81.93;316.76;2.43;Marketplace;Crédito
30859;2024-09-24;15225;9;8;7;42.62;26.82;298.34;32.42;Site;Crédito
30860;2024-12-12;7264;20;1;1;43.96;28.86;43.96;7.91;Site;Crédito
30861;2026-06-01;17045;24;4;3;57.62;32.43;172.86;7.28;Marketplace;Crédito
30862;2025-10-18;18116;9;1;1;44.59;24.04;44.59;8.03;Marketplace;Boleto
30863;2025-06-17;3721;25;8;5;49.55;32.83;247.75;6.29;Marketplace;Boleto
30864;2026-02-22;7528;40;2;3;128.53;93.53;385.59;18.39;Marketplace;Boleto
30865;2025-02-09;19769;24;8;2;48.27;32.65;96.54;8.75;Marketplace;PIX
30866;2026-05-03;18147;39;3;1;44.12;29.72;44.12;7.94;Marketplace;PIX
30867;2024-11-04;8506;35;8;3;38.15;26.36;114.45;5.66;Site;PIX
30868;2025-12-16;9629;9;6;2;47.09;24.16;94.18;16.95;Marketplace;Boleto
30870;2025-10-16;10957;60;7;3;255.85;107.6;767.55;40.46;Marketplace;PIX
30871;2024-10-31;8314;39;7;3;49.56;30.51;148.68;26.76;Site;Débito
30872;2025-02-03;5575;24;6;1;49.34;30.95;49.34;8.88;Marketplace;PIX
30873;2024-11-18;7321;20;1;2;40.82;32.79;81.64;7.81;Site;PIX
30874;2025-12-09;10026;25;5;2;51.22;34.93;102.44;0.45;Site;Boleto
30875;2026-01-24;8712;58;1;3;146.28;86.04;438.84;78.99;Site;PIX
30876;2025-08-21;19567;13;1;2;372.1;280.27;744.2;101.87;Marketplace;Boleto
30877;2025-08-27;1058;16;6;4;276.01;102.37;1104.04;46.73;Site;Crédito
30878;2024-08-02;12697;24;8;1;56.44;28.71;56.44;10.16;Marketplace;PIX
30879;2026-03-10;19665;20;1;7;44.47;30.16;311.29;35.49;App;PIX
30880;2025-06-24;15683;33;2;1;52.27;27.74;52.27;7.87;App;Débito
30881;2025-05-01;13924;9;5;2;46.57;24.18;93.14;16.77;Site;Crédito
30882;2025-02-08;19105;1;8;2;52.97;26.41;105.94;2.59;Loja Física;Débito
30884;2025-01-19;14582;25;5;2;48.49;30.3;96.98;11.35;Marketplace;PIX
30885;2025-05-11;13994;43;10;3;359.89;298.32;1079.67;79.72;Marketplace;Crédito
30886;2025-07-02;3252;38;5;1;50.33;29.38;50.33;9.06;Site;PIX
30887;2024-10-26;391;12;3;6;290.59;264.73;1743.54;122.27;App;Crédito
30888;2024-12-30;11561;25;6;2;46.37;29.67;92.74;8.12;App;PIX
30889;2026-05-14;9613;1;5;2;47.25;27.14;94.5;17.01;Site;Débito
30890;2026-04-22;15433;1;2;2;50.46;26.49;100.92;3.64;Marketplace;Crédito
30891;2025-07-01;14882;57;10;2;38.41;28.4;76.82;3.0;Site;Crédito
30892;2025-01-26;17916;24;4;3;51.04;33.13;153.12;27.56;App;Crédito
30893;2025-11-26;5665;1;4;2;50.24;24.14;100.48;4.85;Marketplace;Crédito
30894;2024-08-23;12974;5;7;1;150.18;89.95;150.18;27.03;Site;PIX
30895;2026-04-23;3632;46;7;1;346.27;310.2;346.27;18.67;Site;Crédito
30897;2025-02-16;5939;48;10;2;257.86;118.62;515.72;92.83;App;PIX
30898;2025-11-23;1443;57;2;3;40.03;28.03;120.09;0.73;Marketplace;PIX
30899;2026-01-29;15861;39;6;4;45.65;32.48;182.6;7.13;Marketplace;PIX
30900;2025-12-06;4512;20;2;2;47.07;32.77;94.14;16.95;App;Crédito
30901;2025-08-04;7646;23;9;1;295.65;244.08;295.65;10.17;App;PIX
30902;2024-10-22;16472;20;2;1;41.87;28.4;41.87;7.54;Marketplace;PIX
30903;2026-04-21;1331;49;6;1;194.45;127.14;194.45;35.0;Site;PIX
30904;2025-02-23;1332;5;8;2;179.05;90.11;358.1;64.46;App;PIX
30905;2024-10-18;19848;33;6;1;54.91;29.13;54.91;9.88;App;PIX
30909;2025-12-04;16025;33;1;4;48.03;27.54;192.12;10.95;Marketplace;Boleto
30910;2026-01-31;2586;57;5;1;40.11;30.39;40.11;7.22;App;Débito
30911;2025-02-07;6035;38;10;3;49.98;32.86;149.94;4.5;Marketplace;Crédito
30912;2026-05-19;1048;9;5;1;51.53;26.35;51.53;9.28;Site;Débito
30913;2026-03-31;8964;9;7;4;50.0;23.91;200.0;3.71;Site;Crédito
30914;2025-10-14;14705;33;7;1;52.85;26.46;52.85;9.51;App;Crédito
30916;2024-09-02;5314;57;4;1;41.57;26.73;41.57;7.48;Marketplace;PIX
30917;2026-05-01;6353;9;1;2;46.27;24.22;92.54;16.66;Site;PIX
30918;2025-03-26;19101;47;5;1;274.09;267.57;274.09;49.34;Marketplace;Crédito
30919;2025-06-13;14857;48;5;1;296.0;117.81;296.0;37.19;Marketplace;PIX
30920;2026-05-24;5546;9;4;4;44.47;26.62;177.88;32.02;Loja Física;Débito
30922;2024-08-12;6705;58;7;1;142.51;78.4;142.51;4.5;Site;PIX
30923;2025-09-04;14538;57;6;4;41.19;27.34;164.76;10.5;Site;PIX
30924;2024-10-18;8388;23;10;1;313.64;270.95;313.64;56.46;App;Débito
30926;2024-11-26;8567;47;2;2;272.48;279.2;544.96;55.52;Site;Boleto
30927;2026-04-04;19769;1;4;1;56.99;28.32;56.99;10.26;Loja Física;Débito
30928;2026-04-22;8775;40;9;2;136.61;98.47;273.22;27.7;Site;Boleto
30929;2025-05-19;10442;12;10;1;295.29;268.96;295.29;52.95;Site;Boleto
30930;2025-08-31;3549;45;5;2;170.99;72.45;341.98;47.71;App;PIX
30931;2025-03-15;16920;9;1;1;43.96;22.91;43.96;6.04;Marketplace;Boleto
30932;2025-03-12;11631;35;3;8;35.89;26.6;287.12;33.89;Site;Crédito
30933;2024-06-07;3291;3;9;1;357.6;228.2;357.6;64.37;Loja Física;Crédito
