ID_Venda;Data_Venda;ID_Cliente;ID_Produto;ID_Cidade;Quantidade;Preco_Unitario;Custo_Unitario;Receita;Desconto;Canal_Venda;Forma_Pagamento
24947;17/06/2024;15589;39;10;1;49,47;29,66;49,47;8,90;Marketplace;PIX
24948;08/09/2025;9288;45;6;1;177,75;71,58;177,75;31,99;Loja Física;Débito
24949;24/05/2024;1470;47;6;1;286,84;258,48;286,84;46,22;Marketplace;Débito
24950;23/06/2024;9425;24;10;3;49,29;28,37;147,87;1,93;App;PIX
24951;03/08/2025;19288;18;1;7;1.922,18;620,92;13.455,26;1.344,20;Marketplace;Crédito
24952;23/02/2026;3381;42;6;2;1.391,22;620,12;2.782,44;73,95;Loja Física;Débito
24953;29/03/2025;16242;35;10;4;36,30;24,73;145,20;26,14;Marketplace;PIX
24954;02/08/2024;9231;9;2;3;43,39;25,59;130,17;23,43;Marketplace;Boleto
24955;27/08/2025;10746;47;4;1;263,72;274,55;263,72;47,47;Site;Crédito
24956;09/04/2026;937;5;6;2;149,58;82,75;299,16;53,85;Marketplace;Crédito
24957;22/07/2025;18751;15;3;3;1.953,15;588,03;5.859,45;618,34;Site;Crédito
24958;13/06/2024;9330;38;3;1;47,85;31,21;47,85;8,61;Loja Física;Débito
24959;25/07/2025;1779;46;3;2;331,70;270,59;663,40;4,03;Site;Boleto
24960;22/03/2026;18341;27;4;1;1.485,99;712,67;1.485,99;267,48;Site;PIX
24961;26/04/2026;2001;9;9;4;49,40;22,66;197,60;11,52;Marketplace;PIX
24962;21/03/2026;7986;8;4;1;1.656,85;682,12;1.656,85;298,23;Site;Débito
24963;26/01/2026;7363;33;4;1;47,94;28,73;47,94;8,63;Site;PIX
24964;02/08/2024;2491;46;4;3;378,94;287,27;1.136,82;62,40;App;Crédito
24965;10/08/2024;2303;33;7;3;55,96;27,73;167,88;28,57;Marketplace;Crédito
24966;02/07/2025;16407;40;5;3;117,85;89,97;353,55;63,64;Site;Crédito
24967;02/02/2025;13217;59;2;1;1.803,10;745,87;1.803,10;324,56;Marketplace;PIX
24968;04/04/2026;11329;47;7;5;296,77;262,68;1.483,85;71,78;Marketplace;Crédito
24969;01/09/2024;5064;25;3;2;47,68;34,00;95,36;11,03;Marketplace;Crédito
24970;31/10/2024;5441;1;1;1;51,81;27,90;51,81;3,39;Marketplace;PIX
24971;14/03/2025;10385;1;9;1;48,10;25,39;48,10;8,66;Marketplace;Boleto
24972;27/03/2026;11999;39;5;1;49,56;32,40;49,56;8,92;Marketplace;Crédito
24973;27/02/2025;627;25;10;1;50,38;35,11;50,38;6,67;App;Débito
24974;18/09/2024;19401;35;1;3;39,74;24,92;119,22;21,46;Marketplace;Crédito
24975;03/09/2025;17637;7;1;1;5.123,58;3.718,88;5.123,58;922,24;App;PIX
24976;18/03/2026;5846;1;1;1;50,59;24,56;50,59;9,11;Marketplace;Boleto
24977;09/11/2024;5203;10;9;1;1.462,30;712,04;1.462,30;263,21;Marketplace;Crédito
24978;10/12/2024;4714;24;8;4;54,62;29,15;218,48;39,33;Site;Crédito
24979;30/01/2025;14153;11;6;1;4.347,13;3.706,95;4.347,13;782,48;Site;Crédito
24980;25/07/2024;8025;48;10;1;283,48;112,32;283,48;51,03;Site;Crédito
24981;19/06/2026;13650;39;6;8;48,44;34,13;387,52;2,10;Site;PIX
24982;04/05/2025;18811;39;6;2;47,11;30,26;94,22;9,44;Marketplace;Crédito
24983;01/11/2024;3972;47;4;2;290,01;290,92;580,02;86,32;Site;Crédito
24984;07/03/2026;17162;24;5;1;50,95;29,48;50,95;7,46;Site;Boleto
24985;11/04/2025;14176;49;10;2;204,88;133,72;409,76;73,76;Marketplace;PIX
24986;21/12/2024;5242;51;3;2;343,76;214,35;687,52;123,75;App;PIX
24987;08/10/2024;2160;59;3;4;1.562,07;726,00;6.248,28;4,60;Site;Crédito
24988;22/05/2025;3097;14;10;2;2.049,69;607,61;4.099,38;737,89;Marketplace;Crédito
24989;02/12/2025;6345;33;7;4;51,23;26,77;204,92;21,69;App;PIX
24990;05/06/2024;1310;33;5;3;55,45;28,34;166,35;2,99;Loja Física;Débito
24991;02/12/2025;46;10;8;1;1.645,66;799,13;1.645,66;296,22;Site;PIX
24992;07/07/2024;14567;41;5;7;1.557,81;668,48;10.904,67;572,96;Marketplace;PIX
24993;04/01/2026;15690;13;4;1;375,64;280,51;375,64;67,62;App;Crédito
24994;19/02/2025;7506;9;3;1;44,07;24,70;44,07;7,93;Marketplace;Crédito
24995;17/03/2026;13283;20;2;1;42,29;30,91;42,29;7,61;Marketplace;Boleto
24996;08/04/2026;17417;33;3;2;49,36;28,06;98,72;0,55;Marketplace;Crédito
24997;14/06/2024;406;45;7;1;176,45;76,44;176,45;31,76;Site;Crédito
24998;06/09/2025;999999;33;8;2;54,02;29,12;108,04;16,20;Loja Física;PIX
24999;26/10/2024;8529;13;5;6;340,39;288,69;2.042,34;180,75;Site;Débito
25000;17/09/2025;19604;3;1;2;397,45;249,58;794,90;68,44;Loja Física;Débito
25001;14/05/2026;8447;20;3;1;44,99;31,29;44,99;8,10;Marketplace;PIX
25002;28/10/2024;4428;24;4;5;55,17;30,43;275,85;1,04;Marketplace;Débito
25003;02/03/2025;522;38;10;1;45,25;30,24;45,25;8,14;Site;Crédito
25004;18/04/2025;16363;18;4;2;1.914,80;566,64;3.829,60;390,61;Loja Física;Crédito
25005;15/02/2025;7991;33;1;2;50,97;24,49;101,94;18,35;Site;Boleto
25006;18/03/2025;18961;57;10;3;39,73;29,62;119,19;21,45;Marketplace;Crédito
25007;13/05/2026;1622;26;9;3;1.801,48;596,32;5.404,44;972,80;Marketplace;Crédito
25008;01/11/2025;322;35;10;2;33,91;26,94;67,82;3,59;Marketplace;PIX
25009;25/03/2026;9841;35;4;2;38,69;28,33;77,38;5,54;Marketplace;Boleto
25010;31/01/2025;2735;58;2;3;151,89;84,47;455,67;42,25;Marketplace;Crédito
25011;10/08/2025;1948;23;9;1;266,99;274,59;266,99;48,06;App;PIX
25012;02/11/2025;12320;35;4;7;37,64;24,51;263,48;18,23;Site;Crédito
25013;03/12/2025;18053;49;4;2;197,59;114,49;395,18;71,13;Site;PIX
25014;01/05/2025;10189;20;6;3;48,62;30,01;145,86;26,25;Marketplace;PIX
25015;29/09/2024;9895;25;8;2;46,55;31,81;93,10;10,24;Marketplace;PIX
25016;11/10/2025;1051;4;5;4;3.427,39;2.844,10;13.709,56;1.502,18;Site;Crédito
25017;20/08/2024;9447;48;8;2;253,99;120,19;507,98;91,44;App;Crédito
25018;09/01/2025;2885;45;1;1;152,94;69,93;152,94;10,09;Site;Crédito
25019;07/07/2024;16903;49;4;4;232,17;114,07;928,68;10,11;App;PIX
25020;08/06/2025;16664;38;1;1;44,49;28,86;44,49;2,36;App;Débito
25021;17/04/2026;6492;57;3;2;42,49;26,53;84,98;15,30;Marketplace;Crédito
25022;18/04/2026;4930;21;7;1;4.759,74;4.178,58;4.759,74;856,75;Marketplace;PIX
25023;11/07/2025;7571;1;1;1;47,83;25,40;47,83;8,61;Site;Crédito
25024;17/11/2025;6078;5;5;1;172,64;83,12;172,64;10,97;Site;Débito
25025;15/01/2025;17877;24;1;4;53,99;32,54;215,96;7,10;Marketplace;Crédito
25026;04/03/2025;10122;35;6;1;37,52;24,38;37,52;6,75;Marketplace;Boleto
25027;22/06/2024;2039;9;9;1;49,49;25,81;49,49;8,91;Site;PIX
25028;08/12/2024;7790;52;3;3;1.903,09;676,92;5.709,27;572,58;App;Débito
25029;02/09/2024;7526;57;6;4;35,74;30,09;142,96;22,02;Marketplace;Crédito
25030;20/12/2025;18481;17;4;4;3.842,67;3.299,48;15.370,68;384,95;Marketplace;Boleto
25031;02/06/2026;18090;20;6;2;45,34;30,01;90,68;16,32;Site;Boleto
25032;11/11/2025;4664;25;2;3;52,83;34,18;158,49;4,48;Site;Crédito
25033;09/09/2025;4942;60;4;2;262,79;107,35;525,58;94,60;Site;Crédito
25034;20/06/2024;5808;23;7;4;295,38;229,01;1.181,52;16,66;Loja Física;Débito
25035;31/07/2025;19254;48;6;1;267,30;119,61;267,30;30,85;App;Crédito
25036;07/05/2026;19593;13;9;1;336,18;251,85;336,18;49,27;Site;Crédito
25037;03/02/2025;1041;39;7;1;49,37;31,18;49,37;8,89;Marketplace;PIX
25038;03/09/2025;19251;35;1;2;40,25;23,98;80,50;14,49;Site;Crédito
25039;17/12/2025;3093;1;6;1;47,13;27,94;47,13;8,48;Site;Débito
25040;04/04/2026;15476;51;3;1;312,20;251,19;312,20;56,20;App;PIX
25041;31/03/2025;8020;25;8;6;51,11;33,96;306,66;2,13;Loja Física;Débito
25042;27/11/2024;7114;23;1;1;318,20;274,94;318,20;46,91;Site;PIX
25043;17/10/2025;12757;12;10;5;345,12;247,45;1.725,60;74,57;Site;Débito
25044;17/07/2024;16084;35;2;3;36,34;25,92;109,02;4,24;Marketplace;Débito
25045;08/03/2026;15907;3;3;1;411,87;220,43;411,87;74,14;Marketplace;Crédito
25046;03/11/2025;12293;39;3;1;44,54;33,69;44,54;8,02;Marketplace;Crédito
25047;01/09/2024;12923;4;7;4;3.463,69;3.241,94;13.854,76;2.467,44;Marketplace;Boleto
25048;25/01/2026;18874;47;8;5;278,79;292,10;1.393,95;136,11;Marketplace;PIX
25049;16/06/2026;2937;25;9;1;52,80;32,16;52,80;0,59;Marketplace;Crédito
25050;09/09/2024;4896;57;7;2;42,36;26,61;84,72;5,90;Site;PIX
25051;23/05/2024;19526;45;8;2;148,91;69,55;297,82;3,02;Site;Débito
25052;23/05/2026;7303;57;6;5;42,49;32,12;212,45;8,29;Site;PIX
25053;18/11/2024;18950;45;2;2;157,05;78,95;314,10;29,56;Site;Crédito
25054;23/01/2025;19162;26;1;1;1.574,08;649,76;1.574,08;283,33;Marketplace;PIX
25055;06/08/2025;4854;47;3;3;273,73;270,60;821,19;107,40;Loja Física;PIX
25056;19/12/2025;15434;25;9;2;45,57;34,99;91,14;16,41;Marketplace;Débito
25057;02/07/2024;9455;24;7;1;52,09;29,31;52,09;9,38;Loja Física;Débito
25058;09/09/2025;13954;20;2;2;49,04;29,09;98,08;17,65;Marketplace;Crédito
25059;01/03/2026;2780;24;1;6;53,22;32,59;319,32;20,88;Site;PIX
25060;16/03/2025;7613;38;2;4;47,83;30,93;191,32;23,20;Marketplace;PIX
25061;18/07/2025;8517;39;3;3;50,96;29,10;152,88;10,88;Marketplace;PIX
25062;23/07/2025;8860;24;6;1;56,45;29,57;56,45;10,16;Site;Débito
25063;12/02/2026;17268;24;9;1;57,02;28,59;57,02;10,26;Site;PIX
25064;02/04/2026;13709;1;8;2;56,24;28,25;112,48;20,25;Marketplace;PIX
25065;16/03/2025;4258;46;10;1;350,02;290,21;350,02;63,00;Site;Boleto
25066;03/11/2024;2248;20;9;2;42,23;33,12;84,46;0,94;Marketplace;Boleto
25067;24/11/2025;11583;57;8;1;37,83;30,77;37,83;0,54;Marketplace;PIX
25068;13/03/2026;6533;23;7;1;316,92;238,44;316,92;57,05;App;PIX
25069;28/05/2025;11373;25;6;1;49,36;36,06;49,36;8,88;App;Crédito
25070;21/09/2025;13323;9;8;1;44,58;24,63;44,58;4,97;Site;PIX
25071;04/05/2025;9247;20;6;3;45,52;30,54;136,56;23,74;Marketplace;Crédito
25072;29/07/2024;11348;58;2;2;142,56;79,55;285,12;29,46;Marketplace;PIX
25073;09/10/2025;2414;59;9;1;1.729,08;685,72;1.729,08;181,51;Loja Física;Débito
25074;17/03/2026;18641;38;9;1;49,14;30,12;49,14;5,48;Marketplace;PIX
25075;30/06/2025;7101;20;3;2;48,70;33,42;97,40;17,53;App;Crédito
25076;17/10/2025;1471;39;9;4;44,79;33,18;179,16;8,14;Marketplace;PIX
25077;06/12/2025;19857;49;2;2;218,94;124,79;437,88;78,82;Loja Física;PIX
25078;05/02/2025;11421;40;3;2;128,63;90,58;257,26;6,44;Marketplace;Débito
25079;28/07/2024;1874;20;6;2;47,05;34,18;94,10;16,94;Marketplace;PIX
25080;18/07/2025;9855;20;4;2;45,33;33,30;90,66;14,88;Site;Crédito
25081;11/09/2024;13617;13;8;5;326,21;253,71;1.631,05;107,54;Loja Física;Débito
25082;01/12/2024;10022;45;1;1;175,51;84,22;175,51;31,59;Loja Física;Débito
25083;24/12/2025;3229;58;6;2;166,77;79,31;333,54;60,04;Site;PIX
25084;17/07/2024;2921;22;2;1;315,36;299,23;315,36;56,76;App;PIX
25085;25/09/2024;13518;31;6;2;221,63;103,71;443,26;79,79;Site;PIX
25086;03/01/2025;2753;1;1;3;50,30;25,81;150,90;11,40;App;PIX
25087;19/05/2026;19808;45;2;2;153,06;83,87;306,12;43,10;App;Crédito
25088;18/06/2024;5604;24;9;8;53,36;30,93;426,88;9,43;Site;PIX
25089;04/04/2026;4356;20;6;1;43,63;33,16;43,63;7,20;Site;PIX
25090;23/10/2024;18341;58;8;1;148,77;90,50;148,77;26,78;Site;PIX
25091;13/02/2026;13727;1;7;3;48,25;27,26;144,75;26,06;Site;PIX
25092;11/02/2025;12136;20;9;1;45,68;32,84;45,68;8,22;App;Crédito
25093;09/06/2025;18920;39;9;7;46,80;32,54;327,60;10,99;Marketplace;PIX
25094;25/08/2024;2707;24;4;4;50,11;27,71;200,44;34,76;Marketplace;Crédito
25095;18/06/2026;16636;20;7;2;43,38;28,43;86,76;15,62;Site;Débito
25096;18/06/2024;19351;59;5;3;1.729,25;634,63;5.187,75;355,15;Marketplace;Crédito
25097;20/02/2025;4640;39;7;3;47,94;30,60;143,82;25,89;Site;Crédito
25098;05/02/2025;1610;20;4;3;43,69;28,37;131,07;1,65;App;PIX
25099;17/06/2024;16966;27;10;1;1.752,23;743,65;1.752,23;315,40;Site;Crédito
25100;08/03/2025;10291;58;1;2;149,86;78,56;299,72;39,33;App;Débito
25101;31/10/2025;17674;20;4;1;48,52;31,28;48,52;8,73;Marketplace;PIX
25102;18/08/2024;14790;2;10;3;342,84;302,44;1.028,52;143,18;App;Débito
25103;24/04/2025;13302;32;3;1;1.693,51;586,38;1.693,51;304,83;Site;PIX
25104;19/09/2025;1551;20;9;2;45,36;28,18;90,72;7,22;Marketplace;PIX
25105;18/07/2024;8395;58;5;1;157,33;85,81;157,33;1,53;Site;Crédito
25106;11/12/2024;2384;24;4;6;53,10;27,39;318,60;41,09;Loja Física;Débito
25107;21/12/2025;8151;47;8;3;259,85;264,27;779,55;7,18;Marketplace;Crédito
25108;11/05/2026;19735;9;5;2;46,44;23,92;92,88;3,90;Site;Crédito
25109;06/06/2024;2198;20;3;1;42,60;30,71;42,60;7,67;App;PIX
25110;24/08/2025;7593;20;2;1;48,32;30,08;48,32;8,03;Marketplace;PIX
25111;08/08/2024;1791;28;8;3;1.910,34;621,45;5.731,02;202,50;Site;PIX
25112;15/12/2024;11699;24;2;2;49,46;31,49;98,92;7,38;Site;PIX
25113;25/07/2024;7350;18;8;1;1.922,11;607,97;1.922,11;345,98;Marketplace;Boleto
25114;04/05/2026;9652;27;5;2;1.491,75;810,45;2.983,50;174,49;Site;Crédito
25115;18/12/2024;8807;44;8;1;3.724,26;2.805,94;3.724,26;670,37;Marketplace;Débito
25116;14/06/2024;15102;20;5;2;45,13;29,34;90,26;16,25;App;Crédito
25117;18/10/2025;8043;12;1;2;292,20;245,47;584,40;75,36;Marketplace;Crédito
25118;20/01/2026;15314;5;2;4;154,61;83,41;618,44;96,18;Marketplace;Boleto
25119;06/11/2025;5212;39;6;7;50,62;31,30;354,34;10,65;Site;Crédito
25120;29/10/2025;459;5;3;1;172,30;78,21;172,30;31,01;Marketplace;Crédito
25121;17/07/2024;11855;18;8;3;1.856,66;612,53;5.569,98;1.002,60;Marketplace;PIX
25122;03/12/2024;204;60;5;4;224,16;106,15;896,64;80,38;App;Crédito
25123;03/01/2026;5159;43;3;2;367,73;278,80;735,46;1,04;Loja Física;Crédito
25124;02/10/2025;13316;48;10;1;270,73;115,12;270,73;48,73;App;Crédito
25125;14/07/2024;7271;31;7;1;200,69;96,59;200,69;34,74;Site;Crédito
25126;04/03/2026;8723;59;8;2;1.536,67;653,91;3.073,34;121,05;App;Crédito
25127;25/03/2025;4878;40;4;1;116,86;91,11;116,86;3,66;Loja Física;Débito
25128;07/11/2025;18912;1;9;1;49,46;27,22;49,46;8,20;Marketplace;Crédito
25129;04/07/2025;18079;38;6;1;45,49;28,54;45,49;8,19;Marketplace;Crédito
25130;15/03/2025;11428;35;1;6;40,70;26,79;244,20;4,50;Marketplace;Crédito
25131;09/05/2026;12635;39;5;4;43,79;34,26;175,16;6,99;Site;PIX
25132;01/05/2026;16535;24;5;6;51,53;27,21;309,18;14,52;Loja Física;Crédito
25133;18/06/2024;19351;23;7;6;270,18;230,29;1.621,08;8,48;Site;PIX
25134;10/09/2024;14974;5;7;2;169,82;91,17;339,64;61,14;Site;PIX
25135;23/08/2025;18230;25;6;2;49,74;30,37;99,48;5,96;Marketplace;Crédito
25136;21/06/2025;15042;51;8;4;289,10;220,88;1.156,40;171,31;Marketplace;Crédito
25137;18/12/2025;12605;45;2;6;153,59;71,49;921,54;7,50;Site;PIX
25138;25/01/2026;19879;35;7;2;37,84;27,95;75,68;6,62;Loja Física;Débito
25139;16/10/2024;2665;9;10;1;47,11;26,99;47,11;7,91;Marketplace;Crédito
25140;22/10/2024;19756;1;7;1;47,29;26,40;47,29;1,05;App;Crédito
25141;01/02/2026;12442;9;4;3;46,18;26,98;138,54;9,01;Marketplace;PIX
25142;29/11/2025;13257;35;10;1;35,46;25,81;35,46;3,43;Site;PIX
25143;25/10/2025;1229;33;2;2;53,66;24,05;107,32;1,22;Site;PIX
25144;24/07/2024;7806;47;4;6;261,78;272,52;1.570,68;36,52;App;Débito
25145;16/10/2025;9859;46;4;1;376,98;311,86;376,98;1,68;Marketplace;Crédito
25146;30/06/2024;19013;46;6;1;333,39;289,48;333,39;60,01;Marketplace;Boleto
25147;30/06/2024;803;25;7;6;47,93;32,99;287,58;18,93;Marketplace;Crédito
25148;14/10/2024;180;45;3;2;158,64;70,82;317,28;38,25;Loja Física;PIX
25149;04/05/2025;16800;45;10;1;168,18;73,60;168,18;14,40;Marketplace;Crédito
25150;09/10/2024;3726;34;1;1;437,38;327,04;437,38;18,12;Marketplace;Crédito
25151;08/01/2026;2953;14;3;4;2.051,05;677,45;8.204,20;939,78;Site;Crédito
25152;27/11/2025;3812;5;9;2;149,08;77,57;298,16;53,67;Site;PIX
25153;05/12/2025;17808;38;1;2;50,57;31,92;101,14;18,21;App;PIX
25154;21/09/2024;10146;33;8;1;49,52;26,20;49,52;8,91;Loja Física;Débito
25155;22/10/2025;1967;14;2;2;2.109,52;706,57;4.219,04;759,43;Site;Crédito
25156;16/02/2025;14879;9;6;3;42,64;22,77;127,92;23,03;Loja Física;Débito
25157;20/03/2025;3410;22;3;1;318,32;286,81;318,32;57,30;Site;Crédito
25158;08/08/2025;853;16;7;2;279,77;98,78;559,54;67,98;Marketplace;Boleto
25159;10/03/2025;18045;33;2;2;50,55;25,66;101,10;11,56;Loja Física;Crédito
25160;10/03/2025;6972;39;4;2;46,96;31,62;93,92;16,91;Site;Débito
25161;18/06/2025;14797;57;10;1;38,10;30,00;38,10;6,86;Marketplace;Crédito
25162;27/04/2026;5451;57;9;2;37,57;30,65;75,14;4,53;Site;PIX
25163;28/02/2025;2999;14;6;2;1.882,03;639,84;3.764,06;426,29;Marketplace;PIX
25164;07/06/2025;11238;4;4;1;3.269,47;2.882,86;3.269,47;161,78;Marketplace;PIX
25165;19/01/2026;17553;35;2;1;34,76;25,31;34,76;1,34;Site;PIX
25166;13/01/2025;10320;10;10;1;1.444,36;769,84;1.444,36;186,05;App;PIX
25167;23/01/2026;11056;33;9;4;57,10;25,20;228,40;9,00;Site;PIX
25168;02/09/2025;14995;6;4;1;1.887,31;781,37;1.887,31;132,69;Marketplace;Crédito
25169;26/11/2025;19427;35;9;4;34,61;25,55;138,44;19,24;Loja Física;Crédito
25170;04/10/2024;17509;16;2;2;256,07;98,95;512,14;92,19;Marketplace;Crédito
25171;26/08/2025;19292;39;7;4;51,24;29,90;204,96;36,89;Marketplace;PIX
25172;27/04/2026;16466;35;5;1;34,95;28,02;34,95;6,29;Marketplace;PIX
25173;17/06/2025;1812;5;8;1;159,74;86,02;159,74;15,31;Marketplace;Crédito
25174;06/06/2025;944;25;8;1;47,80;34,43;47,80;8,60;Marketplace;PIX
25175;28/02/2025;14006;1;4;1;47,04;26,17;47,04;2,33;Site;Crédito
25176;25/11/2025;6849;35;4;1;40,72;26,47;40,72;7,33;App;Débito
25177;04/05/2025;1274;23;8;3;321,64;235,47;964,92;45,27;Loja Física;Crédito
25178;29/07/2025;874;20;3;7;44,25;31,60;309,75;36,36;App;Crédito
25179;19/09/2024;3970;24;7;2;54,25;30,38;108,50;9,81;Site;Crédito
25180;15/05/2025;10687;57;8;1;39,97;32,18;39,97;7,19;Site;Crédito
25181;08/02/2026;10444;34;8;2;419,50;325,77;839,00;1,81;App;Crédito
25182;09/02/2025;16598;25;10;2;49,34;32,45;98,68;14,12;Site;Boleto
25183;22/01/2026;5654;20;4;1;42,73;28,36;42,73;7,69;App;Crédito
25184;14/03/2025;14777;51;9;1;322,80;235,57;322,80;1,90;Site;Crédito
25185;02/11/2024;19845;57;10;4;36,31;30,27;145,24;26,14;Marketplace;Crédito
25186;09/08/2025;5363;9;4;1;51,21;25,41;51,21;9,22;Site;Crédito
25187;09/11/2025;19597;20;8;1;49,14;30,33;49,14;8,85;Site;Crédito
25188;26/02/2025;7750;1;6;7;55,63;27,01;389,41;12,82;Site;Crédito
25189;20/09/2024;7898;22;5;1;294,00;304,34;294,00;52,92;Marketplace;PIX
25190;23/09/2024;15517;45;4;4;175,64;73,39;702,56;17,88;Site;PIX
25191;13/04/2025;8122;52;5;5;1.927,31;692,79;9.636,55;412,52;App;Crédito
25192;05/01/2025;1175;11;1;3;4.235,19;3.401,85;12.705,57;2.287,00;Loja Física;PIX
25193;12/04/2026;6947;38;7;2;48,43;31,04;96,86;17,43;Marketplace;Boleto
25194;06/01/2025;8423;38;8;6;44,25;32,37;265,50;14,70;Marketplace;Crédito
25195;12/02/2025;17501;25;9;6;45,55;32,85;273,30;4,79;Site;PIX
25196;04/03/2026;6992;25;3;2;51,04;30,75;102,08;13,56;Marketplace;Boleto
25197;22/09/2024;2917;9;9;3;43,62;26,14;130,86;21,11;Marketplace;Crédito
25198;11/10/2025;603;58;10;4;157,09;79,33;628,36;36,22;Marketplace;PIX
25199;09/06/2025;7108;39;5;1;49,27;31,78;49,27;8,87;App;Crédito
25200;24/12/2024;3854;39;10;2;43,77;31,35;87,54;15,76;App;PIX
25201;23/03/2026;13862;26;6;4;1.703,11;648,51;6.812,44;518,34;Site;Boleto
25202;01/11/2025;11844;57;1;5;43,10;32,30;215,50;0,71;Site;PIX
25203;11/03/2026;3307;46;9;8;338,76;289,52;2.710,08;219,94;Site;Boleto
25204;15/11/2024;5331;28;9;3;2.143,03;608,03;6.429,09;1.157,24;Marketplace;Crédito
25205;12/09/2024;11153;41;6;1;1.688,31;702,81;1.688,31;303,90;Site;PIX
25206;10/04/2026;1251;22;8;2;291,24;273,35;582,48;43,77;Marketplace;Crédito
25207;22/11/2024;17966;59;4;7;1.771,18;697,78;12.398,26;241,76;Site;Crédito
25208;01/07/2024;9261;38;5;2;45,07;28,12;90,14;13,35;Marketplace;PIX
25209;24/02/2025;14956;48;5;2;284,16;106,34;568,32;3,58;Site;Crédito
25210;03/08/2025;18961;60;7;1;247,91;97,27;247,91;12,09;Site;PIX
25211;17/02/2026;4038;5;7;1;164,15;82,41;164,15;29,55;Marketplace;Crédito
25212;12/10/2025;15120;30;7;3;3.336,99;3.329,37;10.010,97;586,12;Marketplace;Crédito
25213;10/11/2025;5738;57;5;1;40,29;27,32;40,29;7,25;Marketplace;Crédito
25214;21/12/2024;4122;20;4;2;44,32;32,72;88,64;15,96;Site;PIX
25215;03/04/2026;13439;26;8;2;1.542,69;605,07;3.085,38;555,37;Marketplace;PIX
25216;27/06/2024;19247;2;1;1;311,19;309,81;311,19;56,01;Marketplace;Crédito
25217;14/03/2026;16623;3;1;2;383,90;232,74;767,80;138,20;Site;PIX
25218;02/06/2024;7597;25;6;4;49,63;35,38;198,52;35,73;App;PIX
25219;24/01/2025;13946;57;2;3;42,01;29,48;126,03;12,95;Marketplace;Crédito
25220;15/05/2026;15836;4;3;2;3.323,53;2.890,32;6.647,06;685,82;Site;Boleto
25221;12/12/2024;11918;20;4;3;45,38;32,16;136,14;6,71;Loja Física;Débito
25222;19/02/2026;6293;37;2;1;4.540,56;3.807,42;4.540,56;578,98;Loja Física;Crédito
25223;02/02/2025;8391;51;10;1;298,95;252,65;298,95;33,07;Marketplace;PIX
25224;05/07/2024;15767;29;7;1;4.095,43;3.240,43;4.095,43;737,18;App;Crédito
25225;14/06/2026;18747;24;10;2;55,18;32,19;110,36;9,97;Site;PIX
25226;17/09/2024;3274;58;1;1;158,80;81,85;158,80;28,58;Loja Física;Crédito
25227;05/08/2024;5675;20;3;3;49,20;31,91;147,60;9,91;Site;Boleto
25228;01/03/2026;6370;51;2;2;320,19;216,02;640,38;115,27;App;PIX
25229;06/12/2024;13462;12;9;3;319,18;256,46;957,54;55,75;App;Crédito
25230;15/10/2025;11078;5;8;1;164,92;78,04;164,92;29,69;Site;Crédito
25231;22/04/2025;19514;34;3;1;417,51;316,30;417,51;56,15;App;Crédito
25232;02/04/2025;15585;1;5;6;55,69;25,27;334,14;12,73;Marketplace;Débito
25233;25/07/2024;11579;51;3;3;291,89;238,32;875,67;54,92;Marketplace;PIX
25234;18/06/2026;11249;52;6;2;1.846,10;639,01;3.692,20;664,60;Site;Crédito
25235;11/12/2024;5826;40;5;1;128,78;95,49;128,78;23,18;Loja Física;Débito
25236;09/01/2025;17763;5;2;1;149,99;84,78;149,99;0,82;Site;PIX
25237;09/07/2025;1689;38;10;1;42,81;27,84;42,81;7,71;Site;Crédito
25238;10/06/2026;11198;51;8;2;302,43;220,37;604,86;108,87;Site;PIX
25239;08/07/2024;19806;9;6;1;45,91;25,31;45,91;3,20;Marketplace;Crédito
25240;27/09/2025;19922;47;3;2;286,91;291,12;573,82;83,50;Marketplace;Crédito
25241;22/10/2024;10319;27;1;1;1.660,08;729,28;1.660,08;298,81;Site;Crédito
25242;24/09/2025;5678;45;5;3;147,57;79,14;442,71;24,68;Loja Física;Crédito
25243;07/02/2026;6561;15;2;1;2.274,01;630,51;2.274,01;114,50;Marketplace;Boleto
25244;26/05/2025;14281;33;2;1;53,56;28,10;53,56;6,41;Marketplace;Boleto
25245;27/05/2025;121;20;9;2;48,21;33,18;96,42;9,43;Marketplace;Crédito
25246;08/10/2024;18911;35;10;1;38,64;26,33;38,64;6,96;Marketplace;PIX
25247;11/03/2026;13656;58;7;7;146,27;87,94;1.023,89;157,67;Marketplace;Crédito
25248;30/12/2025;8442;38;6;1;43,77;30,69;43,77;5,39;Site;Crédito
25249;17/04/2026;8814;38;1;1;46,95;28,58;46,95;8,45;Marketplace;PIX
25250;27/09/2024;2594;25;10;3;51,38;32,04;154,14;3,30;Marketplace;Crédito
25251;16/11/2025;13533;48;2;2;273,02;108,54;546,04;0,00;App;PIX
25252;27/12/2024;1151;20;7;6;41,27;31,35;247,62;4,89;Loja Física;Crédito
25253;28/12/2025;1246;12;3;1;333,53;247,72;333,53;42,27;Marketplace;Boleto
25254;20/08/2025;16054;5;2;1;163,38;92,60;163,38;29,41;Site;Débito
25255;13/07/2024;13020;13;6;2;355,03;279,16;710,06;127,81;Marketplace;Boleto
25256;25/05/2026;2736;38;8;2;45,42;29,36;90,84;16,35;Loja Física;Débito
25257;04/01/2026;4595;57;8;2;38,95;29,85;77,90;5,99;Site;PIX
